id	codigo	descricao	data_publicacao_fake	data_publicacao
	2914505	Irará	1012009	01-01-2009
	2914604	Irecê	1012009	01-01-2009
	2914653	Itabela	1012009	01-01-2009
	2914703	Itaberaba	1012009	01-01-2009
	2914802	Itabuna	1012009	01-01-2009
	2914901	Itacaré	1012009	01-01-2009
	2915007	Itaeté	1012009	01-01-2009
	2915106	Itagi	1012009	01-01-2009
	2915205	Itagibá	1012009	01-01-2009
	2915304	Itagimirim	1012009	01-01-2009
	2915353	Itaguaçu da Bahia	1012009	01-01-2009
	2915403	Itaju do Colônia	1012009	01-01-2009
	2915502	Itajuípe	1012009	01-01-2009
	2915601	Itamaraju	1012009	01-01-2009
	2915700	Itamari	1012009	01-01-2009
	2915809	Itambé	1012009	01-01-2009
	2915908	Itanagra	1012009	01-01-2009
	2916005	Itanhém	1012009	01-01-2009
	2916104	Itaparica	1012009	01-01-2009
	2916203	Itapé	1012009	01-01-2009
	2916302	Itapebi	1012009	01-01-2009
	2916401	Itapetinga	1012009	01-01-2009
	2916500	Itapicuru	1012009	01-01-2009
	2916609	Itapitanga	1012009	01-01-2009
	2916708	Itaquara	1012009	01-01-2009
	2916807	Itarantim	1012009	01-01-2009
	2916856	Itatim	1012009	01-01-2009
	2916906	Itiruçu	1012009	01-01-2009
	2917003	Itiúba	1012009	01-01-2009
	2917102	Itororó	1012009	01-01-2009
	2917201	Ituaçu	1012009	01-01-2009
	2917300	Ituberá	1012009	01-01-2009
	2917334	Iuiú	1012009	01-01-2009
	2917359	Jaborandi	1012009	01-01-2009
	2917409	Jacaraci	1012009	01-01-2009
	2917508	Jacobina	1012009	01-01-2009
	2917607	Jaguaquara	1012009	01-01-2009
	2917706	Jaguarari	1012009	01-01-2009
	2917805	Jaguaripe	1012009	01-01-2009
	2917904	Jandaíra	1012009	01-01-2009
	2918001	Jequié	1012009	01-01-2009
	2918100	Jeremoabo	1012009	01-01-2009
	2918209	Jiquiriçá	1012009	01-01-2009
	2918308	Jitaúna	1012009	01-01-2009
	2918357	João Dourado	1012009	01-01-2009
	2918407	Juazeiro	1012009	01-01-2009
	2918456	Jucuruçu	1012009	01-01-2009
	2918506	Jussara	1012009	01-01-2009
	2918555	Jussari	1012009	01-01-2009
	2918605	Jussiape	1012009	01-01-2009
	2918704	Lafaiete Coutinho	1012009	01-01-2009
	2918753	Lagoa Real	1012009	01-01-2009
	2918803	Laje	1012009	01-01-2009
	2918902	Lajedão	1012009	01-01-2009
	2919009	Lajedinho	1012009	01-01-2009
	2919058	Lajedo do Tabocal	1012009	01-01-2009
	2919108	Lamarão	1012009	01-01-2009
	2919157	Lapão	1012009	01-01-2009
	2919207	Lauro de Freitas	1012009	01-01-2009
	2919306	Lençóis	1012009	01-01-2009
	2919405	Licínio de Almeida	1012009	01-01-2009
	2919504	Livramento de Nossa Senhora	1012009	01-01-2009
	2919553	Luís Eduardo Magalhães	1012009	01-01-2009
	2919603	Macajuba	1012009	01-01-2009
	2919702	Macarani	1012009	01-01-2009
	2919801	Macaúbas	1012009	01-01-2009
	2919900	Macururé	1012009	01-01-2009
	2919926	Madre de Deus	1012009	01-01-2009
	2919959	Maetinga	1012009	01-01-2009
	2920007	Maiquinique	1012009	01-01-2009
	2920106	Mairi	1012009	01-01-2009
	2920205	Malhada	1012009	01-01-2009
	2920304	Malhada de Pedras	1012009	01-01-2009
	2920403	Manoel Vitorino	1012009	01-01-2009
	2920452	Mansidão	1012009	01-01-2009
	2920502	Maracás	1012009	01-01-2009
	2920601	Maragogipe	1012009	01-01-2009
	2920700	Maraú	1012009	01-01-2009
	2920809	Marcionílio Souza	1012009	01-01-2009
	2920908	Mascote	1012009	01-01-2009
	2921005	Mata de São João	1012009	01-01-2009
	2921054	Matina	1012009	01-01-2009
	2921104	Medeiros Neto	1012009	01-01-2009
	2921203	Miguel Calmon	1012009	01-01-2009
	2921302	Milagres	1012009	01-01-2009
	2921401	Mirangaba	1012009	01-01-2009
	2921450	Mirante	1012009	01-01-2009
	2921500	Monte Santo	1012009	01-01-2009
	2921609	Morpará	1012009	01-01-2009
	2921708	Morro do Chapéu	1012009	01-01-2009
	2921807	Mortugaba	1012009	01-01-2009
	2921906	Mucugê	1012009	01-01-2009
	2922003	Mucuri	1012009	01-01-2009
	2922052	Mulungu do Morro	1012009	01-01-2009
	2922102	Mundo Novo	1012009	01-01-2009
	2922201	Muniz Ferreira	1012009	01-01-2009
	2922250	Muquém de São Francisco	1012009	01-01-2009
	2922300	Muritiba	1012009	01-01-2009
	2922409	Mutuípe	1012009	01-01-2009
	2922508	Nazaré	1012009	01-01-2009
	2922607	Nilo Peçanha	1012009	01-01-2009
	2922656	Nordestina	1012009	01-01-2009
	2922706	Nova Canaã	1012009	01-01-2009
	2922730	Nova Fátima	1012009	01-01-2009
	2922755	Nova Ibiá	1012009	01-01-2009
	2922805	Nova Itarana	1012009	01-01-2009
	2922854	Nova Redenção	1012009	01-01-2009
	2922904	Nova Soure	1012009	01-01-2009
	2923001	Nova Viçosa	1012009	01-01-2009
	2923035	Novo Horizonte	1012009	01-01-2009
	2923050	Novo Triunfo	1012009	01-01-2009
	2923100	Olindina	1012009	01-01-2009
	2923209	Oliveira dos Brejinhos	1012009	01-01-2009
	2923308	Ouriçangas	1012009	01-01-2009
	2923357	Ourolândia	1012009	01-01-2009
	2923407	Palmas de Monte Alto	1012009	01-01-2009
	2923506	Palmeiras	1012009	01-01-2009
	2923605	Paramirim	1012009	01-01-2009
	2923704	Paratinga	1012009	01-01-2009
	2923803	Paripiranga	1012009	01-01-2009
	2923902	Pau Brasil	1012009	01-01-2009
	2924009	Paulo Afonso	1012009	01-01-2009
	2924058	Pé de Serra	1012009	01-01-2009
	2924108	Pedrão	1012009	01-01-2009
	2924207	Pedro Alexandre	1012009	01-01-2009
	2924306	Piatã	1012009	01-01-2009
	2924405	Pilão Arcado	1012009	01-01-2009
	2924504	Pindaí	1012009	01-01-2009
	2924603	Pindobaçu	1012009	01-01-2009
	2924652	Pintadas	1012009	01-01-2009
	2924678	Piraí do Norte	1012009	01-01-2009
	2924702	Piripá	1012009	01-01-2009
	2924801	Piritiba	1012009	01-01-2009
	2924900	Planaltino	1012009	01-01-2009
	2925006	Planalto	1012009	01-01-2009
	2925105	Poções	1012009	01-01-2009
	2925204	Pojuca	1012009	01-01-2009
	2925253	Ponto Novo	1012009	01-01-2009
	2925303	Porto Seguro	1012009	01-01-2009
	2925402	Potiraguá	1012009	01-01-2009
	2925501	Prado	1012009	01-01-2009
	2925600	Presidente Dutra	1012009	01-01-2009
	2925709	Presidente Jânio Quadros	1012009	01-01-2009
	2925758	Presidente Tancredo Neves	1012009	01-01-2009
	2925808	Queimadas	1012009	01-01-2009
	2925907	Quijingue	1012009	01-01-2009
	2925931	Quixabeira	1012009	01-01-2009
	2925956	Rafael Jambeiro	1012009	01-01-2009
	2926004	Remanso	1012009	01-01-2009
	2926103	Retirolândia	1012009	01-01-2009
	2926202	Riachão das Neves	1012009	01-01-2009
	2926301	Riachão do Jacuípe	1012009	01-01-2009
	2926400	Riacho de Santana	1012009	01-01-2009
	2926509	Ribeira do Amparo	1012009	01-01-2009
	2926608	Ribeira do Pombal	1012009	01-01-2009
	2926657	Ribeirão do Largo	1012009	01-01-2009
	2926707	Rio de Contas	1012009	01-01-2009
	2926806	Rio do Antônio	1012009	01-01-2009
	2926905	Rio do Pires	1012009	01-01-2009
	2927002	Rio Real	1012009	01-01-2009
	2927101	Rodelas	1012009	01-01-2009
	2927200	Ruy Barbosa	1012009	01-01-2009
	2927309	Salinas da Margarida	1012009	01-01-2009
	2927408	Salvador	1012009	01-01-2009
	2927507	Santa Bárbara	1012009	01-01-2009
	2927606	Santa Brígida	1012009	01-01-2009
	2927705	Santa Cruz Cabrália	1012009	01-01-2009
	2927804	Santa Cruz da Vitória	1012009	01-01-2009
	2927903	Santa Inês	1012009	01-01-2009
	2928059	Santa Luzia	1012009	01-01-2009
	2928109	Santa Maria da Vitória	1012009	01-01-2009
	2928406	Santa Rita de Cássia	1012009	01-01-2009
	2928505	Santa Teresinha	1012009	01-01-2009
	2928000	Santaluz	1012009	01-01-2009
	2928208	Santana	1012009	01-01-2009
	2928307	Santanópolis	1012009	01-01-2009
	2928604	Santo Amaro	1012009	01-01-2009
	2928703	Santo Antônio de Jesus	1012009	01-01-2009
	2928802	Santo Estêvão	1012009	01-01-2009
	2928901	São Desidério	1012009	01-01-2009
	2928950	São Domingos	1012009	01-01-2009
	2929107	São Felipe	1012009	01-01-2009
	2929008	São Félix	1012009	01-01-2009
	2929057	São Félix do Coribe	1012009	01-01-2009
	2929206	São Francisco do Conde	1012009	01-01-2009
	2929255	São Gabriel	1012009	01-01-2009
	2929305	São Gonçalo dos Campos	1012009	01-01-2009
	2929354	São José da Vitória	1012009	01-01-2009
	2929370	São José do Jacuípe	1012009	01-01-2009
	2929404	São Miguel das Matas	1012009	01-01-2009
	2929503	São Sebastião do Passé	1012009	01-01-2009
	2929602	Sapeaçu	1012009	01-01-2009
	2929701	Sátiro Dias	1012009	01-01-2009
	2929750	Saubara	1012009	01-01-2009
	2929800	Saúde	1012009	01-01-2009
	2929909	Seabra	1012009	01-01-2009
	2930006	Sebastião Laranjeiras	1012009	01-01-2009
	2930105	Senhor do Bonfim	1012009	01-01-2009
	2930204	Sento Sé	1012009	01-01-2009
	2930154	Serra do Ramalho	1012009	01-01-2009
	2930303	Serra Dourada	1012009	01-01-2009
	2930402	Serra Preta	1012009	01-01-2009
	2930501	Serrinha	1012009	01-01-2009
	2930600	Serrolândia	1012009	01-01-2009
	2930709	Simões Filho	1012009	01-01-2009
	2930758	Sítio do Mato	1012009	01-01-2009
	2930766	Sítio do Quinto	1012009	01-01-2009
	2930774	Sobradinho	1012009	01-01-2009
	2930808	Souto Soares	1012009	01-01-2009
	2930907	Tabocas do Brejo Velho	1012009	01-01-2009
	2931004	Tanhaçu	1012009	01-01-2009
	2931053	Tanque Novo	1012009	01-01-2009
	2931103	Tanquinho	1012009	01-01-2009
	2931202	Taperoá	1012009	01-01-2009
	2931301	Tapiramutá	1012009	01-01-2009
	2931350	Teixeira de Freitas	1012009	01-01-2009
	2931400	Teodoro Sampaio	1012009	01-01-2009
	2931509	Teofilândia	1012009	01-01-2009
	2931608	Teolândia	1012009	01-01-2009
	2931707	Terra Nova	1012009	01-01-2009
	2931806	Tremedal	1012009	01-01-2009
	2931905	Tucano	1012009	01-01-2009
	2932002	Uauá	1012009	01-01-2009
	2932101	Ubaíra	1012009	01-01-2009
	2932200	Ubaitaba	1012009	01-01-2009
	2932309	Ubatã	1012009	01-01-2009
	2932408	Uibaí	1012009	01-01-2009
	2932457	Umburanas	1012009	01-01-2009
	2932507	Una	1012009	01-01-2009
	2932606	Urandi	1012009	01-01-2009
	2932705	Uruçuca	1012009	01-01-2009
	2932804	Utinga	1012009	01-01-2009
	2932903	Valença	1012009	01-01-2009
	2933000	Valente	1012009	01-01-2009
	2933059	Várzea da Roça	1012009	01-01-2009
	2933109	Várzea do Poço	1012009	01-01-2009
	2933158	Várzea Nova	1012009	01-01-2009
	2933174	Varzedo	1012009	01-01-2009
	2933208	Vera Cruz	1012009	01-01-2009
	2933257	Vereda	1012009	01-01-2009
	2933307	Vitória da Conquista	1012009	01-01-2009
	2933406	Wagner	1012009	01-01-2009
	2933455	Wanderley	1012009	01-01-2009
	2933505	Wenceslau Guimarães	1012009	01-01-2009
	2933604	Xique-Xique	1012009	01-01-2009
	4300034	Aceguá	1012009	01-01-2009
	4300059	Água Santa	1012009	01-01-2009
	4300109	Agudo	1012009	01-01-2009
	4300208	Ajuricaba	1012009	01-01-2009
	4300307	Alecrim	1012009	01-01-2009
	4300406	Alegrete	1012009	01-01-2009
	4300455	Alegria	1012009	01-01-2009
	4300471	Almirante Tamandaré do Sul	1012009	01-01-2009
	4300505	Alpestre	1012009	01-01-2009
	4300554	Alto Alegre	1012009	01-01-2009
	4300570	Alto Feliz	1012009	01-01-2009
	4300604	Alvorada	1012009	01-01-2009
	4300638	Amaral Ferrador	1012009	01-01-2009
	4300646	Ametista do Sul	1012009	01-01-2009
	4300661	André da Rocha	1012009	01-01-2009
	4300703	Anta Gorda	1012009	01-01-2009
	4300802	Antônio Prado	1012009	01-01-2009
	4300851	Arambaré	1012009	01-01-2009
	4300877	Araricá	1012009	01-01-2009
	4300901	Aratiba	1012009	01-01-2009
	4301008	Arroio do Meio	1012009	01-01-2009
	4301073	Arroio do Padre	1012009	01-01-2009
	4301057	Arroio do Sal	1012009	01-01-2009
	4301206	Arroio do Tigre	1012009	01-01-2009
	4301107	Arroio dos Ratos	1012009	01-01-2009
	4301305	Arroio Grande	1012009	01-01-2009
	4301404	Arvorezinha	1012009	01-01-2009
	4301503	Augusto Pestana	1012009	01-01-2009
	4301552	Áurea	1012009	01-01-2009
	4301602	Bagé	1012009	01-01-2009
	4301636	Balneário Pinhal	1012009	01-01-2009
	4301651	Barão	1012009	01-01-2009
	4301701	Barão de Cotegipe	1012009	01-01-2009
	4301750	Barão do Triunfo	1012009	01-01-2009
	4301859	Barra do Guarita	1012009	01-01-2009
	4301875	Barra do Quaraí	1012009	01-01-2009
	4301909	Barra do Ribeiro	1012009	01-01-2009
	4301925	Barra do Rio Azul	1012009	01-01-2009
	4301958	Barra Funda	1012009	01-01-2009
	4301800	Barracão	1012009	01-01-2009
	4302006	Barros Cassal	1012009	01-01-2009
	4302055	Benjamin Constant do Sul	1012009	01-01-2009
	4302105	Bento Gonçalves	1012009	01-01-2009
	4302154	Boa Vista das Missões	1012009	01-01-2009
	4302204	Boa Vista do Buricá	1012009	01-01-2009
	4302220	Boa Vista do Cadeado	1012009	01-01-2009
	4302238	Boa Vista do Incra	1012009	01-01-2009
	4302253	Boa Vista do Sul	1012009	01-01-2009
	4302303	Bom Jesus	1012009	01-01-2009
	4302352	Bom Princípio	1012009	01-01-2009
	4302378	Bom Progresso	1012009	01-01-2009
	4302402	Bom Retiro do Sul	1012009	01-01-2009
	4302451	Boqueirão do Leão	1012009	01-01-2009
	4302501	Bossoroca	1012009	01-01-2009
	4302584	Bozano	1012009	01-01-2009
	4302600	Braga	1012009	01-01-2009
	4302659	Brochier	1012009	01-01-2009
	4302709	Butiá	1012009	01-01-2009
	4302808	Caçapava do Sul	1012009	01-01-2009
	4302907	Cacequi	1012009	01-01-2009
	4303004	Cachoeira do Sul	1012009	01-01-2009
	4303103	Cachoeirinha	1012009	01-01-2009
	4303202	Cacique Doble	1012009	01-01-2009
	4303301	Caibaté	1012009	01-01-2009
	4303400	Caiçara	1012009	01-01-2009
	4303509	Camaquã	1012009	01-01-2009
	4303558	Camargo	1012009	01-01-2009
	4303608	Cambará do Sul	1012009	01-01-2009
	4303673	Campestre da Serra	1012009	01-01-2009
	4303707	Campina das Missões	1012009	01-01-2009
	4303806	Campinas do Sul	1012009	01-01-2009
	4303905	Campo Bom	1012009	01-01-2009
	4304002	Campo Novo	1012009	01-01-2009
	4304101	Campos Borges	1012009	01-01-2009
	4304200	Candelária	1012009	01-01-2009
	4304309	Cândido Godói	1012009	01-01-2009
	4304358	Candiota	1012009	01-01-2009
	4304408	Canela	1012009	01-01-2009
	4304507	Canguçu	1012009	01-01-2009
	4304606	Canoas	1012009	01-01-2009
	4304614	Canudos do Vale	1012009	01-01-2009
	4304622	Capão Bonito do Sul	1012009	01-01-2009
	4304630	Capão da Canoa	1012009	01-01-2009
	4304655	Capão do Cipó	1012009	01-01-2009
	4304663	Capão do Leão	1012009	01-01-2009
	4304689	Capela de Santana	1012009	01-01-2009
	4304697	Capitão	1012009	01-01-2009
	4304671	Capivari do Sul	1012009	01-01-2009
	4304713	Caraá	1012009	01-01-2009
	4304705	Carazinho	1012009	01-01-2009
	4304804	Carlos Barbosa	1012009	01-01-2009
	4304853	Carlos Gomes	1012009	01-01-2009
	4304903	Casca	1012009	01-01-2009
	4304952	Caseiros	1012009	01-01-2009
	4305009	Catuípe	1012009	01-01-2009
	4305108	Caxias do Sul	1012009	01-01-2009
	4305116	Centenário	1012009	01-01-2009
	4305124	Cerrito	1012009	01-01-2009
	4305132	Cerro Branco	1012009	01-01-2009
	4305157	Cerro Grande	1012009	01-01-2009
	4305173	Cerro Grande do Sul	1012009	01-01-2009
	4305207	Cerro Largo	1012009	01-01-2009
	4305306	Chapada	1012009	01-01-2009
	4305355	Charqueadas	1012009	01-01-2009
	4305371	Charrua	1012009	01-01-2009
	4305405	Chiapetta	1012009	01-01-2009
	4305439	Chuí	1012009	01-01-2009
	4305447	Chuvisca	1012009	01-01-2009
	4305454	Cidreira	1012009	01-01-2009
	4305504	Ciríaco	1012009	01-01-2009
	4305587	Colinas	1012009	01-01-2009
	4305603	Colorado	1012009	01-01-2009
	4305702	Condor	1012009	01-01-2009
	4305801	Constantina	1012009	01-01-2009
	4305835	Coqueiro Baixo	1012009	01-01-2009
	4305850	Coqueiros do Sul	1012009	01-01-2009
	4305871	Coronel Barros	1012009	01-01-2009
	4305900	Coronel Bicaco	1012009	01-01-2009
	4305934	Coronel Pilar	1012009	01-01-2009
	4305959	Cotiporã	1012009	01-01-2009
	4305975	Coxilha	1012009	01-01-2009
	4306007	Crissiumal	1012009	01-01-2009
	4306056	Cristal	1012009	01-01-2009
	4306072	Cristal do Sul	1012009	01-01-2009
	4306106	Cruz Alta	1012009	01-01-2009
	4306130	Cruzaltense	1012009	01-01-2009
	4306205	Cruzeiro do Sul	1012009	01-01-2009
	4306304	David Canabarro	1012009	01-01-2009
	4306320	Derrubadas	1012009	01-01-2009
	4306353	Dezesseis de Novembro	1012009	01-01-2009
	4306379	Dilermando de Aguiar	1012009	01-01-2009
	4306403	Dois Irmãos	1012009	01-01-2009
	4306429	Dois Irmãos das Missões	1012009	01-01-2009
	4306452	Dois Lajeados	1012009	01-01-2009
	4306502	Dom Feliciano	1012009	01-01-2009
	4306601	Dom Pedrito	1012009	01-01-2009
	4306551	Dom Pedro de Alcântara	1012009	01-01-2009
	4306700	Dona Francisca	1012009	01-01-2009
	4306734	Doutor Maurício Cardoso	1012009	01-01-2009
	4306759	Doutor Ricardo	1012009	01-01-2009
	4306767	Eldorado do Sul	1012009	01-01-2009
	4306809	Encantado	1012009	01-01-2009
	4306908	Encruzilhada do Sul	1012009	01-01-2009
	4306924	Engenho Velho	1012009	01-01-2009
	4306957	Entre Rios do Sul	1012009	01-01-2009
	4306932	Entre-Ijuís	1012009	01-01-2009
	4306973	Erebango	1012009	01-01-2009
	4307005	Erechim	1012009	01-01-2009
	4307054	Ernestina	1012009	01-01-2009
	4307203	Erval Grande	1012009	01-01-2009
	4307302	Erval Seco	1012009	01-01-2009
	4307401	Esmeralda	1012009	01-01-2009
	4307450	Esperança do Sul	1012009	01-01-2009
	4307500	Espumoso	1012009	01-01-2009
	4307559	Estação	1012009	01-01-2009
	4307609	Estância Velha	1012009	01-01-2009
	4307708	Esteio	1012009	01-01-2009
	4307807	Estrela	1012009	01-01-2009
	4307815	Estrela Velha	1012009	01-01-2009
	4307831	Eugênio de Castro	1012009	01-01-2009
	4307864	Fagundes Varela	1012009	01-01-2009
	4307906	Farroupilha	1012009	01-01-2009
	4308003	Faxinal do Soturno	1012009	01-01-2009
	4308052	Faxinalzinho	1012009	01-01-2009
	4308078	Fazenda Vilanova	1012009	01-01-2009
	4308102	Feliz	1012009	01-01-2009
	4308201	Flores da Cunha	1012009	01-01-2009
	4308250	Floriano Peixoto	1012009	01-01-2009
	4308300	Fontoura Xavier	1012009	01-01-2009
	4308409	Formigueiro	1012009	01-01-2009
	4308433	Forquetinha	1012009	01-01-2009
	4308458	Fortaleza dos Valos	1012009	01-01-2009
	4308508	Frederico Westphalen	1012009	01-01-2009
	4308607	Garibaldi	1012009	01-01-2009
	4308656	Garruchos	1012009	01-01-2009
	4308706	Gaurama	1012009	01-01-2009
	4308805	General Câmara	1012009	01-01-2009
	4308854	Gentil	1012009	01-01-2009
	4308904	Getúlio Vargas	1012009	01-01-2009
	4309001	Giruá	1012009	01-01-2009
	4309050	Glorinha	1012009	01-01-2009
	4309100	Gramado	1012009	01-01-2009
	4309126	Gramado dos Loureiros	1012009	01-01-2009
	4309159	Gramado Xavier	1012009	01-01-2009
	4309209	Gravataí	1012009	01-01-2009
	4309258	Guabiju	1012009	01-01-2009
	4309308	Guaíba	1012009	01-01-2009
	4309407	Guaporé	1012009	01-01-2009
	4309506	Guarani das Missões	1012009	01-01-2009
	4309555	Harmonia	1012009	01-01-2009
	4307104	Herval	1012009	01-01-2009
	4309571	Herveiras	1012009	01-01-2009
	4309605	Horizontina	1012009	01-01-2009
	4309654	Hulha Negra	1012009	01-01-2009
	4309704	Humaitá	1012009	01-01-2009
	4309753	Ibarama	1012009	01-01-2009
	4309803	Ibiaçá	1012009	01-01-2009
	4309902	Ibiraiaras	1012009	01-01-2009
	4309951	Ibirapuitã	1012009	01-01-2009
	4310009	Ibirubá	1012009	01-01-2009
	4310108	Igrejinha	1012009	01-01-2009
	4310207	Ijuí	1012009	01-01-2009
	4310306	Ilópolis	1012009	01-01-2009
	4310330	Imbé	1012009	01-01-2009
	4310363	Imigrante	1012009	01-01-2009
	4310405	Independência	1012009	01-01-2009
	4310413	Inhacorá	1012009	01-01-2009
	4310439	Ipê	1012009	01-01-2009
	4310462	Ipiranga do Sul	1012009	01-01-2009
	4310504	Iraí	1012009	01-01-2009
	4310538	Itaara	1012009	01-01-2009
	4310553	Itacurubi	1012009	01-01-2009
	4310579	Itapuca	1012009	01-01-2009
	4310603	Itaqui	1012009	01-01-2009
	4310652	Itati	1012009	01-01-2009
	4310702	Itatiba do Sul	1012009	01-01-2009
	4310751	Ivorá	1012009	01-01-2009
	4310801	Ivoti	1012009	01-01-2009
	4310850	Jaboticaba	1012009	01-01-2009
	4310876	Jacuizinho	1012009	01-01-2009
	4310900	Jacutinga	1012009	01-01-2009
	4311007	Jaguarão	1012009	01-01-2009
	4311106	Jaguari	1012009	01-01-2009
	4311122	Jaquirana	1012009	01-01-2009
	4311130	Jari	1012009	01-01-2009
	4311155	Jóia	1012009	01-01-2009
	4311205	Júlio de Castilhos	1012009	01-01-2009
	4311239	Lagoa Bonita do Sul	1012009	01-01-2009
	4311270	Lagoa dos Três Cantos	1012009	01-01-2009
	4311304	Lagoa Vermelha	1012009	01-01-2009
	4311254	Lagoão	1012009	01-01-2009
	4311403	Lajeado	1012009	01-01-2009
	4311429	Lajeado do Bugre	1012009	01-01-2009
	4311502	Lavras do Sul	1012009	01-01-2009
	4311601	Liberato Salzano	1012009	01-01-2009
	4311627	Lindolfo Collor	1012009	01-01-2009
	4311643	Linha Nova	1012009	01-01-2009
	4311718	Maçambara	1012009	01-01-2009
	4311700	Machadinho	1012009	01-01-2009
	4311734	Mampituba	1012009	01-01-2009
	4311759	Manoel Viana	1012009	01-01-2009
	4311775	Maquiné	1012009	01-01-2009
	4311791	Maratá	1012009	01-01-2009
	4311809	Marau	1012009	01-01-2009
	4311908	Marcelino Ramos	1012009	01-01-2009
	4311981	Mariana Pimentel	1012009	01-01-2009
	4312005	Mariano Moro	1012009	01-01-2009
	4312054	Marques de Souza	1012009	01-01-2009
	4312104	Mata	1012009	01-01-2009
	4312138	Mato Castelhano	1012009	01-01-2009
	4312153	Mato Leitão	1012009	01-01-2009
	4312179	Mato Queimado	1012009	01-01-2009
	4312203	Maximiliano de Almeida	1012009	01-01-2009
	4312252	Minas do Leão	1012009	01-01-2009
	4312302	Miraguaí	1012009	01-01-2009
	4312351	Montauri	1012009	01-01-2009
	4312377	Monte Alegre dos Campos	1012009	01-01-2009
	4312385	Monte Belo do Sul	1012009	01-01-2009
	4312401	Montenegro	1012009	01-01-2009
	4312427	Mormaço	1012009	01-01-2009
	4312443	Morrinhos do Sul	1012009	01-01-2009
	4312450	Morro Redondo	1012009	01-01-2009
	4312476	Morro Reuter	1012009	01-01-2009
	4312500	Mostardas	1012009	01-01-2009
	4312609	Muçum	1012009	01-01-2009
	4312617	Muitos Capões	1012009	01-01-2009
	4312625	Muliterno	1012009	01-01-2009
	4312658	Não-Me-Toque	1012009	01-01-2009
	4312674	Nicolau Vergueiro	1012009	01-01-2009
	4312708	Nonoai	1012009	01-01-2009
	4312757	Nova Alvorada	1012009	01-01-2009
	4312807	Nova Araçá	1012009	01-01-2009
	4312906	Nova Bassano	1012009	01-01-2009
	4312955	Nova Boa Vista	1012009	01-01-2009
	4313003	Nova Bréscia	1012009	01-01-2009
