codigo,unidade,data_publicacao,descricao_unidade,id
82014000,KG,2016-01-01,Quilograma,
82015000,KG,2016-01-01,Quilograma,
82016000,KG,2016-01-01,Quilograma,
82019000,KG,2016-01-01,Quilograma,
82021000,KG,2016-01-01,Quilograma,
82022000,KG,2016-01-01,Quilograma,
82023100,KG,2016-01-01,Quilograma,
82023900,KG,2016-01-01,Quilograma,
82024000,KG,2016-01-01,Quilograma,
82029100,KG,2016-01-01,Quilograma,
82029910,KG,2016-01-01,Quilograma,
82029990,KG,2016-01-01,Quilograma,
82031010,KG,2016-01-01,Quilograma,
82031090,KG,2016-01-01,Quilograma,
82032010,KG,2016-01-01,Quilograma,
82032090,KG,2016-01-01,Quilograma,
82033000,KG,2016-01-01,Quilograma,
82034000,KG,2016-01-01,Quilograma,
82041100,KG,2016-01-01,Quilograma,
82041200,KG,2016-01-01,Quilograma,
82042000,KG,2016-01-01,Quilograma,
82051000,KG,2016-01-01,Quilograma,
82052000,KG,2016-01-01,Quilograma,
82053000,KG,2016-01-01,Quilograma,
82054000,KG,2016-01-01,Quilograma,
82055100,KG,2016-01-01,Quilograma,
82055900,KG,2016-01-01,Quilograma,
82056000,KG,2016-01-01,Quilograma,
82057000,KG,2016-01-01,Quilograma,
82059000,KG,2016-01-01,Quilograma,
82060000,KG,2016-01-01,Quilograma,
82071300,KG,2016-01-01,Quilograma,
82071900,KG,2016-01-01,Quilograma,
82072000,KG,2016-01-01,Quilograma,
82073000,KG,2016-01-01,Quilograma,
82074010,KG,2016-01-01,Quilograma,
82074020,KG,2016-01-01,Quilograma,
82075011,KG,2016-01-01,Quilograma,
82075019,KG,2016-01-01,Quilograma,
82075090,KG,2016-01-01,Quilograma,
82076000,KG,2016-01-01,Quilograma,
82077010,KG,2016-01-01,Quilograma,
82077020,KG,2016-01-01,Quilograma,
82077090,KG,2016-01-01,Quilograma,
82078000,KG,2016-01-01,Quilograma,
82079000,KG,2016-01-01,Quilograma,
82081000,KG,2016-01-01,Quilograma,
82082000,KG,2016-01-01,Quilograma,
82083000,KG,2016-01-01,Quilograma,
82084000,KG,2016-01-01,Quilograma,
82089000,KG,2016-01-01,Quilograma,
82090011,KG,2016-01-01,Quilograma,
82090019,KG,2016-01-01,Quilograma,
82090090,KG,2016-01-01,Quilograma,
82100010,KG,2016-01-01,Quilograma,
82100090,KG,2016-01-01,Quilograma,
82111000,UN,2016-01-01,Unidade,
82119100,UN,2016-01-01,Unidade,
82119210,UN,2016-01-01,Unidade,
82119220,UN,2016-01-01,Unidade,
82119290,UN,2016-01-01,Unidade,
82119310,UN,2016-01-01,Unidade,
82119320,UN,2016-01-01,Unidade,
82119390,UN,2016-01-01,Unidade,
82119400,KG,2016-01-01,Quilograma,
82119500,KG,2016-01-01,Quilograma,
82121010,UN,2016-01-01,Unidade,
82121020,UN,2016-01-01,Unidade,
82122010,UN,2016-01-01,Unidade,
82122020,UN,2016-01-01,Unidade,
82129000,KG,2016-01-01,Quilograma,
82130000,KG,2016-01-01,Quilograma,
82141000,KG,2016-01-01,Quilograma,
82142000,KG,2016-01-01,Quilograma,
82149010,KG,2016-01-01,Quilograma,
82149090,KG,2016-01-01,Quilograma,
82151000,KG,2016-01-01,Quilograma,
82152000,KG,2016-01-01,Quilograma,
82159100,KG,2016-01-01,Quilograma,
82159910,KG,2016-01-01,Quilograma,
82159990,KG,2016-01-01,Quilograma,
83011000,KG,2016-01-01,Quilograma,
83012000,KG,2016-01-01,Quilograma,
83013000,KG,2016-01-01,Quilograma,
83014000,KG,2016-01-01,Quilograma,
83015000,KG,2016-01-01,Quilograma,
83016000,KG,2016-01-01,Quilograma,
83017000,KG,2016-01-01,Quilograma,
83021000,KG,2016-01-01,Quilograma,
83022000,KG,2016-01-01,Quilograma,
83023000,KG,2016-01-01,Quilograma,
83024100,KG,2016-01-01,Quilograma,
83024200,KG,2016-01-01,Quilograma,
83024900,KG,2016-01-01,Quilograma,
83025000,KG,2016-01-01,Quilograma,
83026000,KG,2016-01-01,Quilograma,
83030000,KG,2016-01-01,Quilograma,
83040000,KG,2016-01-01,Quilograma,
83051000,KG,2016-01-01,Quilograma,
83052000,KG,2016-01-01,Quilograma,
83059000,KG,2016-01-01,Quilograma,
83061000,KG,2016-01-01,Quilograma,
83062100,KG,2016-01-01,Quilograma,
83062900,KG,2016-01-01,Quilograma,
83063000,KG,2016-01-01,Quilograma,
83071010,KG,2016-01-01,Quilograma,
83071090,KG,2016-01-01,Quilograma,
83079000,KG,2016-01-01,Quilograma,
83081000,KG,2016-01-01,Quilograma,
83082000,KG,2016-01-01,Quilograma,
83089010,KG,2016-01-01,Quilograma,
83089020,KG,2016-01-01,Quilograma,
83089090,KG,2016-01-01,Quilograma,
83091000,KG,2016-01-01,Quilograma,
83099000,KG,2016-01-01,Quilograma,
83100000,KG,2016-01-01,Quilograma,
83111000,KG,2016-01-01,Quilograma,
83112000,KG,2016-01-01,Quilograma,
83113000,KG,2016-01-01,Quilograma,
83119000,KG,2016-01-01,Quilograma,
84011000,UN,2016-01-01,Unidade,
84012000,KG,2016-01-01,Quilograma,
84013000,KG,2016-01-01,Quilograma,
84014000,KG,2016-01-01,Quilograma,
84021100,UN,2016-01-01,Unidade,
84021200,UN,2016-01-01,Unidade,
84021900,UN,2016-01-01,Unidade,
84022000,UN,2016-01-01,Unidade,
84029000,KG,2016-01-01,Quilograma,
84031010,UN,2016-01-01,Unidade,
84031090,UN,2016-01-01,Unidade,
84039000,KG,2016-01-01,Quilograma,
84041010,UN,2016-01-01,Unidade,
84041020,UN,2016-01-01,Unidade,
84042000,UN,2016-01-01,Unidade,
84049010,KG,2016-01-01,Quilograma,
84049090,KG,2016-01-01,Quilograma,
84051000,UN,2016-01-01,Unidade,
84059000,KG,2016-01-01,Quilograma,
84061000,UN,2016-01-01,Unidade,
84068100,UN,2016-01-01,Unidade,
84068200,UN,2016-01-01,Unidade,
84069011,KG,2016-01-01,Quilograma,
84069019,KG,2016-01-01,Quilograma,
84069021,KG,2016-01-01,Quilograma,
84069029,KG,2016-01-01,Quilograma,
84069090,KG,2016-01-01,Quilograma,
84071000,UN,2016-01-01,Unidade,
84072110,UN,2016-01-01,Unidade,
84072190,UN,2016-01-01,Unidade,
84072910,UN,2016-01-01,Unidade,
84072990,UN,2016-01-01,Unidade,
84073110,UN,2016-01-01,Unidade,
84073190,UN,2016-01-01,Unidade,
84073200,UN,2016-01-01,Unidade,
84073310,UN,2016-01-01,Unidade,
84073390,UN,2016-01-01,Unidade,
84073410,UN,2016-01-01,Unidade,
84073490,UN,2016-01-01,Unidade,
84079000,UN,2016-01-01,Unidade,
84081010,UN,2016-01-01,Unidade,
84081090,UN,2016-01-01,Unidade,
84082010,UN,2016-01-01,Unidade,
84082020,UN,2016-01-01,Unidade,
84082030,UN,2016-01-01,Unidade,
84082090,UN,2016-01-01,Unidade,
84089010,UN,2016-01-01,Unidade,
84089090,UN,2016-01-01,Unidade,
84091000,KG,2016-01-01,Quilograma,
84099111,UN,2016-01-01,Unidade,
84099112,UN,2016-01-01,Unidade,
84099113,UN,2016-01-01,Unidade,
84099114,UN,2016-01-01,Unidade,
84099115,UN,2016-01-01,Unidade,
84099116,UN,2016-01-01,Unidade,
84099117,UN,2016-01-01,Unidade,
84099118,UN,2016-01-01,Unidade,
84099120,UN,2016-01-01,Unidade,
84099130,UN,2016-01-01,Unidade,
84099140,UN,2016-01-01,Unidade,
84099190,KG,2016-01-01,Quilograma,
84099912,UN,2016-01-01,Unidade,
84099914,UN,2016-01-01,Unidade,
84099915,UN,2016-01-01,Unidade,
84099917,UN,2016-01-01,Unidade,
84099921,UN,2016-01-01,Unidade,
84099929,UN,2016-01-01,Unidade,
84099930,UN,2016-01-01,Unidade,
84099941,UN,2016-01-01,Unidade,
84099949,UN,2016-01-01,Unidade,
84099951,UN,2016-01-01,Unidade,
84099959,UN,2016-01-01,Unidade,
84099961,UN,2016-01-01,Unidade,
84099969,UN,2016-01-01,Unidade,
84099971,UN,2016-01-01,Unidade,
84099979,UN,2016-01-01,Unidade,
84099991,KG,2016-01-01,Quilograma,
84099999,KG,2016-01-01,Quilograma,
84101100,UN,2016-01-01,Unidade,
84101200,UN,2016-01-01,Unidade,
84101300,UN,2016-01-01,Unidade,
84109000,KG,2016-01-01,Quilograma,
84111100,UN,2016-01-01,Unidade,
84111200,UN,2016-01-01,Unidade,
84112100,UN,2016-01-01,Unidade,
84112200,UN,2016-01-01,Unidade,
84118100,UN,2016-01-01,Unidade,
84118200,UN,2016-01-01,Unidade,
84119100,KG,2016-01-01,Quilograma,
84119900,KG,2016-01-01,Quilograma,
84121000,UN,2016-01-01,Unidade,
84122110,UN,2016-01-01,Unidade,
84122190,UN,2016-01-01,Unidade,
84122900,UN,2016-01-01,Unidade,
84123110,UN,2016-01-01,Unidade,
84123190,UN,2016-01-01,Unidade,
84123900,UN,2016-01-01,Unidade,
84128000,UN,2016-01-01,Unidade,
84129010,KG,2016-01-01,Quilograma,
84129020,KG,2016-01-01,Quilograma,
84129080,KG,2016-01-01,Quilograma,
84129090,KG,2016-01-01,Quilograma,
84131100,UN,2016-01-01,Unidade,
84131900,UN,2016-01-01,Unidade,
84132000,UN,2016-01-01,Unidade,
84133010,UN,2016-01-01,Unidade,
84133020,UN,2016-01-01,Unidade,
84133030,UN,2016-01-01,Unidade,
84133090,UN,2016-01-01,Unidade,
84134000,UN,2016-01-01,Unidade,
84135010,UN,2016-01-01,Unidade,
84135090,UN,2016-01-01,Unidade,
84136011,UN,2016-01-01,Unidade,
84136019,UN,2016-01-01,Unidade,
84136090,UN,2016-01-01,Unidade,
84137010,UN,2016-01-01,Unidade,
84137080,UN,2016-01-01,Unidade,
84137090,UN,2016-01-01,Unidade,
84138100,UN,2016-01-01,Unidade,
84138200,UN,2016-01-01,Unidade,
84139110,KG,2016-01-01,Quilograma,
84139190,KG,2016-01-01,Quilograma,
84139200,KG,2016-01-01,Quilograma,
84141000,UN,2016-01-01,Unidade,
84142000,UN,2016-01-01,Unidade,
84143011,UN,2016-01-01,Unidade,
84143019,UN,2016-01-01,Unidade,
84143091,UN,2016-01-01,Unidade,
84143099,UN,2016-01-01,Unidade,
84144010,UN,2016-01-01,Unidade,
84144020,UN,2016-01-01,Unidade,
84144090,UN,2016-01-01,Unidade,
84145110,UN,2016-01-01,Unidade,
84145120,UN,2016-01-01,Unidade,
84145190,UN,2016-01-01,Unidade,
84145910,UN,2016-01-01,Unidade,
84145990,UN,2016-01-01,Unidade,
84146000,UN,2016-01-01,Unidade,
84148011,UN,2016-01-01,Unidade,
84148012,UN,2016-01-01,Unidade,
84148013,UN,2016-01-01,Unidade,
84148019,UN,2016-01-01,Unidade,
84148021,UN,2016-01-01,Unidade,
84148022,UN,2016-01-01,Unidade,
84148029,UN,2016-01-01,Unidade,
84148031,UN,2016-01-01,Unidade,
84148032,UN,2016-01-01,Unidade,
84148033,UN,2016-01-01,Unidade,
84148038,UN,2016-01-01,Unidade,
84148039,UN,2016-01-01,Unidade,
84148090,UN,2016-01-01,Unidade,
84149010,KG,2016-01-01,Quilograma,
84149020,KG,2016-01-01,Quilograma,
84149031,UN,2016-01-01,Unidade,
84149032,UN,2016-01-01,Unidade,
84149033,UN,2016-01-01,Unidade,
84149034,UN,2016-01-01,Unidade,
84149039,KG,2016-01-01,Quilograma,
84151011,UN,2016-01-01,Unidade,
84151019,UN,2016-01-01,Unidade,
84151090,UN,2016-01-01,Unidade,
84152010,UN,2016-01-01,Unidade,
84152090,UN,2016-01-01,Unidade,
84158110,UN,2016-01-01,Unidade,
84158190,UN,2016-01-01,Unidade,
84158210,UN,2016-01-01,Unidade,
84158290,UN,2016-01-01,Unidade,
84158300,UN,2016-01-01,Unidade,
84159010,KG,2016-01-01,Quilograma,
84159020,KG,2016-01-01,Quilograma,
84159090,KG,2016-01-01,Quilograma,
84161000,UN,2016-01-01,Unidade,
84162010,UN,2016-01-01,Unidade,
84162090,UN,2016-01-01,Unidade,
84163000,UN,2016-01-01,Unidade,
84169000,KG,2016-01-01,Quilograma,
84171010,UN,2016-01-01,Unidade,
84171020,UN,2016-01-01,Unidade,
84171090,UN,2016-01-01,Unidade,
84172000,UN,2016-01-01,Unidade,
84178010,UN,2016-01-01,Unidade,
84178020,UN,2016-01-01,Unidade,
84178090,UN,2016-01-01,Unidade,
84179000,KG,2016-01-01,Quilograma,
84181000,UN,2016-01-01,Unidade,
84182100,UN,2016-01-01,Unidade,
84182900,UN,2016-01-01,Unidade,
84183000,UN,2016-01-01,Unidade,
84184000,UN,2016-01-01,Unidade,
84185010,UN,2016-01-01,Unidade,
84185090,UN,2016-01-01,Unidade,
84186100,UN,2016-01-01,Unidade,
84186910,UN,2016-01-01,Unidade,
84186920,UN,2016-01-01,Unidade,
84186931,UN,2016-01-01,Unidade,
84186932,UN,2016-01-01,Unidade,
84186940,UN,2016-01-01,Unidade,
84186991,UN,2016-01-01,Unidade,
84186999,UN,2016-01-01,Unidade,
84189100,UN,2016-01-01,Unidade,
84189900,KG,2016-01-01,Quilograma,
84191100,UN,2016-01-01,Unidade,
84191910,UN,2016-01-01,Unidade,
84191990,UN,2016-01-01,Unidade,
84192000,UN,2016-01-01,Unidade,
84193100,UN,2016-01-01,Unidade,
84193200,UN,2016-01-01,Unidade,
84193900,UN,2016-01-01,Unidade,
84194010,UN,2016-01-01,Unidade,
84194020,UN,2016-01-01,Unidade,
84194090,UN,2016-01-01,Unidade,
84195010,UN,2016-01-01,Unidade,
84195021,UN,2016-01-01,Unidade,
84195022,UN,2016-01-01,Unidade,
84195029,UN,2016-01-01,Unidade,
84195090,UN,2016-01-01,Unidade,
84196000,UN,2016-01-01,Unidade,
84198110,UN,2016-01-01,Unidade,
84198190,UN,2016-01-01,Unidade,
84198911,UN,2016-01-01,Unidade,
84198919,UN,2016-01-01,Unidade,
84198920,UN,2016-01-01,Unidade,
84198930,UN,2016-01-01,Unidade,
84198940,UN,2016-01-01,Unidade,
84198991,UN,2016-01-01,Unidade,
84198999,UN,2016-01-01,Unidade,
84199010,KG,2016-01-01,Quilograma,
84199020,KG,2016-01-01,Quilograma,
84199031,UN,2016-01-01,Unidade,
84199039,KG,2016-01-01,Quilograma,
84199040,KG,2016-01-01,Quilograma,
84199090,KG,2016-01-01,Quilograma,
84201010,UN,2016-01-01,Unidade,
84201090,UN,2016-01-01,Unidade,
84209100,UN,2016-01-01,Unidade,
84209900,KG,2016-01-01,Quilograma,
84211110,UN,2016-01-01,Unidade,
84211190,UN,2016-01-01,Unidade,
84211210,UN,2016-01-01,Unidade,
84211290,UN,2016-01-01,Unidade,
84211910,UN,2016-01-01,Unidade,
84211990,UN,2016-01-01,Unidade,
84212100,UN,2016-01-01,Unidade,
84212200,UN,2016-01-01,Unidade,
84212300,UN,2016-01-01,Unidade,
84212911,UN,2016-01-01,Unidade,
84212919,UN,2016-01-01,Unidade,
84212920,UN,2016-01-01,Unidade,
84212930,UN,2016-01-01,Unidade,
84212990,UN,2016-01-01,Unidade,
84213100,UN,2016-01-01,Unidade,
84213910,UN,2016-01-01,Unidade,
84213920,UN,2016-01-01,Unidade,
84213930,UN,2016-01-01,Unidade,
84213990,UN,2016-01-01,Unidade,
84219110,KG,2016-01-01,Quilograma,
84219191,UN,2016-01-01,Unidade,
84219199,KG,2016-01-01,Quilograma,
84219910,KG,2016-01-01,Quilograma,
84219920,KG,2016-01-01,Quilograma,
84219991,KG,2016-01-01,Quilograma,
84219999,KG,2016-01-01,Quilograma,
84221100,UN,2016-01-01,Unidade,
84221900,UN,2016-01-01,Unidade,
84222000,UN,2016-01-01,Unidade,
84223010,UN,2016-01-01,Unidade,
84223021,UN,2016-01-01,Unidade,
84223022,UN,2016-01-01,Unidade,
84223023,UN,2016-01-01,Unidade,
84223029,UN,2016-01-01,Unidade,
84223030,UN,2016-01-01,Unidade,
84224010,UN,2016-01-01,Unidade,
84224020,UN,2016-01-01,Unidade,
84224030,UN,2016-01-01,Unidade,
84224090,UN,2016-01-01,Unidade,
84229010,KG,2016-01-01,Quilograma,
84229090,KG,2016-01-01,Quilograma,
84231000,UN,2016-01-01,Unidade,
84232000,UN,2016-01-01,Unidade,
84233011,UN,2016-01-01,Unidade,
84233019,UN,2016-01-01,Unidade,
84233090,UN,2016-01-01,Unidade,
84238110,UN,2016-01-01,Unidade,
84238190,UN,2016-01-01,Unidade,
84238200,UN,2016-01-01,Unidade,
84238900,UN,2016-01-01,Unidade,
84239010,KG,2016-01-01,Quilograma,
84239021,KG,2016-01-01,Quilograma,
84239029,KG,2016-01-01,Quilograma,
84241000,UN,2016-01-01,Unidade,
84242000,UN,2016-01-01,Unidade,
84243010,UN,2016-01-01,Unidade,
84243020,UN,2016-01-01,Unidade,
84243030,UN,2016-01-01,Unidade,
84243090,UN,2016-01-01,Unidade,
84244100,UN,01-01-2017,Unidade,
84244900,UN,01-01-2017,Unidade,
84248221,UN,01-01-2017,Unidade,
84248229,UN,01-01-2017,Unidade,
84248290,UN,01-01-2017,Unidade,
84248910,UN,2016-01-01,Unidade,
84248920,UN,2016-01-01,Unidade,
84248990,UN,2016-01-01,Unidade,
84249010,KG,2016-01-01,Quilograma,
84249090,KG,2016-01-01,Quilograma,
84251100,UN,2016-01-01,Unidade,
84251910,UN,2016-01-01,Unidade,
84251990,UN,2016-01-01,Unidade,
84253110,UN,2016-01-01,Unidade,
84253190,UN,2016-01-01,Unidade,
84253910,UN,2016-01-01,Unidade,
84253990,UN,2016-01-01,Unidade,
84254100,UN,2016-01-01,Unidade,
84254200,UN,2016-01-01,Unidade,
84254910,UN,2016-01-01,Unidade,
84254990,UN,2016-01-01,Unidade,
84261100,UN,2016-01-01,Unidade,
84261200,UN,2016-01-01,Unidade,
84261900,UN,2016-01-01,Unidade,
84262000,UN,2016-01-01,Unidade,
84263000,UN,2016-01-01,Unidade,
84264110,UN,2016-01-01,Unidade,
84264190,UN,2016-01-01,Unidade,
84264910,UN,2016-01-01,Unidade,
84264990,UN,2016-01-01,Unidade,
84269100,UN,2016-01-01,Unidade,
84269900,UN,2016-01-01,Unidade,
84271011,UN,2016-01-01,Unidade,
84271019,UN,2016-01-01,Unidade,
84271090,UN,2016-01-01,Unidade,
84272010,UN,2016-01-01,Unidade,
84272090,UN,2016-01-01,Unidade,
84279000,UN,2016-01-01,Unidade,
84281000,UN,2016-01-01,Unidade,
84282010,UN,2016-01-01,Unidade,
84282090,UN,2016-01-01,Unidade,
84283100,UN,2016-01-01,Unidade,
84283200,UN,2016-01-01,Unidade,
84283300,UN,2016-01-01,Unidade,
84283910,UN,2016-01-01,Unidade,
84283920,UN,2016-01-01,Unidade,
84283930,UN,2016-01-01,Unidade,
84283990,UN,2016-01-01,Unidade,
84284000,UN,2016-01-01,Unidade,
84286000,UN,2016-01-01,Unidade,
84289010,UN,2016-01-01,Unidade,
84289020,UN,2016-01-01,Unidade,
84289030,UN,2016-01-01,Unidade,
84289090,UN,2016-01-01,Unidade,
84291110,UN,2016-01-01,Unidade,
84291190,UN,2016-01-01,Unidade,
84291910,UN,2016-01-01,Unidade,
84291990,UN,2016-01-01,Unidade,
84292010,UN,2016-01-01,Unidade,
84292090,UN,2016-01-01,Unidade,
84293000,UN,2016-01-01,Unidade,
84294000,UN,2016-01-01,Unidade,
84295111,UN,2016-01-01,Unidade,
84295119,UN,2016-01-01,Unidade,
84295121,UN,2016-01-01,Unidade,
84295129,UN,2016-01-01,Unidade,
84295191,UN,2016-01-01,Unidade,
84295192,UN,2016-01-01,Unidade,
84295199,UN,2016-01-01,Unidade,
84295211,UN,2016-01-01,Unidade,
84295212,UN,2016-01-01,Unidade,
84295219,UN,2016-01-01,Unidade,
84295220,UN,2016-01-01,Unidade,
84295290,UN,2016-01-01,Unidade,
84295900,UN,2016-01-01,Unidade,
84301000,UN,2016-01-01,Unidade,
84302000,UN,2016-01-01,Unidade,
84303110,UN,2016-01-01,Unidade,
84303190,UN,2016-01-01,Unidade,
84303910,UN,2016-01-01,Unidade,
84303990,UN,2016-01-01,Unidade,
84304110,UN,2016-01-01,Unidade,
84304120,UN,2016-01-01,Unidade,
84304130,UN,2016-01-01,Unidade,
84304190,UN,2016-01-01,Unidade,
84304910,UN,2016-01-01,Unidade,
84304920,UN,2016-01-01,Unidade,
84304990,UN,2016-01-01,Unidade,
84305000,UN,2016-01-01,Unidade,
84306100,UN,2016-01-01,Unidade,
84306911,UN,2016-01-01,Unidade,
84306919,UN,2016-01-01,Unidade,
84306990,UN,2016-01-01,Unidade,
84311010,KG,2016-01-01,Quilograma,
84311090,KG,2016-01-01,Quilograma,
84312011,KG,2016-01-01,Quilograma,
84312019,KG,2016-01-01,Quilograma,
84312090,KG,2016-01-01,Quilograma,
84313110,KG,2016-01-01,Quilograma,
84313190,KG,2016-01-01,Quilograma,
84313900,KG,2016-01-01,Quilograma,
84314100,UN,2016-01-01,Unidade,
84314200,UN,2016-01-01,Unidade,
84314310,KG,2016-01-01,Quilograma,
84314390,KG,2016-01-01,Quilograma,
84314910,KG,2016-01-01,Quilograma,
84314921,KG,2016-01-01,Quilograma,
84314922,KG,2016-01-01,Quilograma,
84314923,KG,2016-01-01,Quilograma,
84314929,KG,2016-01-01,Quilograma,
84321000,UN,2016-01-01,Unidade,
84322100,UN,2016-01-01,Unidade,
84322900,UN,2016-01-01,Unidade,
84323110,UN,01-01-2017,Unidade,
84323190,UN,01-01-2017,Unidade,
84323910,UN,01-01-2017,Unidade,
84323990,UN,01-01-2017,Unidade,
84324100,UN,01-01-2017,Unidade,
84324200,UN,01-01-2017,Unidade,
84328000,UN,2016-01-01,Unidade,
84329000,KG,2016-01-01,Quilograma,
84331100,UN,2016-01-01,Unidade,
84331900,UN,2016-01-01,Unidade,
84332010,UN,2016-01-01,Unidade,
84332090,UN,2016-01-01,Unidade,
84333000,UN,2016-01-01,Unidade,
84334000,UN,2016-01-01,Unidade,
84335100,UN,2016-01-01,Unidade,
84335200,UN,2016-01-01,Unidade,
84335300,UN,2016-01-01,Unidade,
84335911,UN,2016-01-01,Unidade,
84335919,UN,2016-01-01,Unidade,
84335990,UN,2016-01-01,Unidade,
84336010,UN,2016-01-01,Unidade,
84336021,UN,2016-01-01,Unidade,
84336029,UN,2016-01-01,Unidade,
84336090,UN,2016-01-01,Unidade,
84339010,KG,2016-01-01,Quilograma,
84339090,KG,2016-01-01,Quilograma,
84341000,UN,2016-01-01,Unidade,
84342010,UN,2016-01-01,Unidade,
84342090,UN,2016-01-01,Unidade,
84349000,KG,2016-01-01,Quilograma,
84351000,UN,2016-01-01,Unidade,
84359000,KG,2016-01-01,Quilograma,
84361000,UN,2016-01-01,Unidade,
84362100,UN,2016-01-01,Unidade,
84362900,UN,2016-01-01,Unidade,
84368000,UN,2016-01-01,Unidade,
84369100,KG,2016-01-01,Quilograma,
84369900,KG,2016-01-01,Quilograma,
84371000,UN,2016-01-01,Unidade,
84378010,UN,2016-01-01,Unidade,
84378090,UN,2016-01-01,Unidade,
84379000,KG,2016-01-01,Quilograma,
84381000,UN,2016-01-01,Unidade,
84382011,UN,2016-01-01,Unidade,
84382019,UN,2016-01-01,Unidade,
84382090,UN,2016-01-01,Unidade,
84383000,UN,2016-01-01,Unidade,
84384000,UN,2016-01-01,Unidade,
84385000,UN,2016-01-01,Unidade,
84386000,UN,2016-01-01,Unidade,
84388010,UN,2016-01-01,Unidade,
84388020,UN,2016-01-01,Unidade,
84388090,UN,2016-01-01,Unidade,
84389000,KG,2016-01-01,Quilograma,
84391010,UN,2016-01-01,Unidade,
84391020,UN,2016-01-01,Unidade,
84391030,UN,2016-01-01,Unidade,
84391090,UN,2016-01-01,Unidade,
84392000,UN,2016-01-01,Unidade,
84393010,UN,2016-01-01,Unidade,
84393020,UN,2016-01-01,Unidade,
84393030,UN,2016-01-01,Unidade,
84393090,UN,2016-01-01,Unidade,
84399100,KG,2016-01-01,Quilograma,
84399910,KG,2016-01-01,Quilograma,
84399990,KG,2016-01-01,Quilograma,
84401011,UN,2016-01-01,Unidade,
84401019,UN,2016-01-01,Unidade,
84401020,UN,2016-01-01,Unidade,
84401090,UN,2016-01-01,Unidade,
84409000,KG,2016-01-01,Quilograma,
84411010,UN,2016-01-01,Unidade,
84411090,UN,2016-01-01,Unidade,
84412000,UN,2016-01-01,Unidade,
84413010,UN,2016-01-01,Unidade,
84413090,UN,2016-01-01,Unidade,
84414000,UN,2016-01-01,Unidade,
84418000,UN,2016-01-01,Unidade,
84419000,KG,2016-01-01,Quilograma,
84423010,UN,2016-01-01,Unidade,
84423020,UN,2016-01-01,Unidade,
84423090,UN,2016-01-01,Unidade,
84424010,KG,2016-01-01,Quilograma,
84424020,KG,2016-01-01,Quilograma,
84424090,KG,2016-01-01,Quilograma,
84425000,KG,2016-01-01,Quilograma,
84431110,UN,2016-01-01,Unidade,
84431190,UN,2016-01-01,Unidade,
84431200,UN,2016-01-01,Unidade,
84431310,UN,2016-01-01,Unidade,
84431321,UN,2016-01-01,Unidade,
84431329,UN,2016-01-01,Unidade,
84431390,UN,2016-01-01,Unidade,
84431400,UN,2016-01-01,Unidade,
84431500,UN,2016-01-01,Unidade,
84431600,UN,2016-01-01,Unidade,
84431710,UN,2016-01-01,Unidade,
84431790,UN,2016-01-01,Unidade,
84431910,UN,2016-01-01,Unidade,
84431990,UN,2016-01-01,Unidade,
84433111,UN,2016-01-01,Unidade,
84433112,UN,2016-01-01,Unidade,
84433113,UN,2016-01-01,Unidade,
84433114,UN,2016-01-01,Unidade,
84433115,UN,2016-01-01,Unidade,
84433116,UN,2016-01-01,Unidade,
84433119,UN,2016-01-01,Unidade,
84433191,UN,2016-01-01,Unidade,
84433199,UN,2016-01-01,Unidade,
84433221,UN,2016-01-01,Unidade,
84433222,UN,2016-01-01,Unidade,
84433223,UN,2016-01-01,Unidade,
84433229,UN,2016-01-01,Unidade,
84433231,UN,2016-01-01,Unidade,
84433232,UN,2016-01-01,Unidade,
84433233,UN,2016-01-01,Unidade,
84433234,UN,2016-01-01,Unidade,
84433235,UN,2016-01-01,Unidade,
84433236,UN,2016-01-01,Unidade,
84433237,UN,2016-01-01,Unidade,
84433238,UN,2016-01-01,Unidade,
84433239,UN,2016-01-01,Unidade,
84433240,UN,2016-01-01,Unidade,
84433251,UN,2016-01-01,Unidade,
84433252,UN,2016-01-01,Unidade,
84433259,UN,2016-01-01,Unidade,
84433291,UN,2016-01-01,Unidade,
84433299,UN,2016-01-01,Unidade,
84433910,UN,2016-01-01,Unidade,
84433921,UN,2016-01-01,Unidade,
84433928,UN,2016-01-01,Unidade,
84433929,UN,2016-01-01,Unidade,
84433930,UN,2016-01-01,Unidade,
84433990,UN,2016-01-01,Unidade,
84439110,KG,2016-01-01,Quilograma,
84439191,UN,2016-01-01,Unidade,
84439192,UN,2016-01-01,Unidade,
84439199,UN,2016-01-01,Unidade,
84439911,UN,2016-01-01,Unidade,
84439912,UN,2016-01-01,Unidade,
84439919,KG,2016-01-01,Quilograma,
84439921,UN,2016-01-01,Unidade,
84439922,UN,2016-01-01,Unidade,
84439923,KG,2016-01-01,Quilograma,
84439929,KG,2016-01-01,Quilograma,
84439931,KG,2016-01-01,Quilograma,
84439932,KG,2016-01-01,Quilograma,
84439933,KG,2016-01-01,Quilograma,
84439939,KG,2016-01-01,Quilograma,
84439941,KG,2016-01-01,Quilograma,
84439942,KG,2016-01-01,Quilograma,
84439949,KG,2016-01-01,Quilograma,
84439950,KG,2016-01-01,Quilograma,
84439960,KG,2016-01-01,Quilograma,
84439970,KG,2016-01-01,Quilograma,
84439980,KG,2016-01-01,Quilograma,
84439990,KG,2016-01-01,Quilograma,
84440010,UN,2016-01-01,Unidade,
84440020,UN,2016-01-01,Unidade,
84440090,UN,2016-01-01,Unidade,
