codigo	unidade	data_publicacao	data_validade	descricao_unidade	
40141000	KG	01/01/2016		Quilograma	
40149010	KG	01/01/2016		Quilograma	
40149090	KG	01/01/2016		Quilograma	
40151100	PARES	01/01/2016		Pares	
40151900	PARES	01/01/2016		Pares	
40159000	KG	01/01/2016		Quilograma	
40161010	KG	01/01/2016		Quilograma	
40161090	KG	01/01/2016		Quilograma	
40169100	KG	01/01/2016		Quilograma	
40169200	KG	01/01/2016		Quilograma	
40169300	KG	01/01/2016		Quilograma	
40169400	KG	01/01/2016		Quilograma	
40169510	KG	01/01/2016		Quilograma	
40169590	KG	01/01/2016		Quilograma	
40169910	KG	01/01/2016		Quilograma	
40169990	KG	01/01/2016		Quilograma	
40170000	KG	01/01/2016		Quilograma	
41012000	KG	01/01/2016		Quilograma	
41015010	KG	01/01/2016		Quilograma	
41015020	KG	01/01/2016		Quilograma	
41015030	KG	01/01/2016		Quilograma	
41019010	KG	01/01/2016		Quilograma	
41019020	KG	01/01/2016		Quilograma	
41019030	KG	01/01/2016		Quilograma	
41021000	KG	01/01/2016		Quilograma	
41022100	KG	01/01/2016		Quilograma	
41022900	KG	01/01/2016		Quilograma	
41032000	UN	01/01/2016		Unidade	
41033000	KG	01/01/2016		Quilograma	
41039000	KG	01/01/2016		Quilograma	
41041111	M2	01/01/2016		Metro Quadrado	
41041112	M2	01/01/2016		Metro Quadrado	
41041113	M2	01/01/2016		Metro Quadrado	
41041114	M2	01/01/2016		Metro Quadrado	
41041119	M2	01/01/2016		Metro Quadrado	
41041121	M2	01/01/2016		Metro Quadrado	
41041122	M2	01/01/2016		Metro Quadrado	
41041123	M2	01/01/2016		Metro Quadrado	
41041124	M2	01/01/2016		Metro Quadrado	
41041129	M2	01/01/2016		Metro Quadrado	
41041910	M2	01/01/2016		Metro Quadrado	
41041920	M2	01/01/2016		Metro Quadrado	
41041930	M2	01/01/2016		Metro Quadrado	
41041940	M2	01/01/2016		Metro Quadrado	
41041990	M2	01/01/2016		Metro Quadrado	
41044110	M2	01/01/2016		Metro Quadrado	
41044120	M2	01/01/2016		Metro Quadrado	
41044130	M2	01/01/2016		Metro Quadrado	
41044190	M2	01/01/2016		Metro Quadrado	
41044910	M2	01/01/2016		Metro Quadrado	
41044920	M2	01/01/2016		Metro Quadrado	
41044990	M2	01/01/2016		Metro Quadrado	
41051010	M2	01/01/2016		Metro Quadrado	
41051021	M2	01/01/2016		Metro Quadrado	
41051029	M2	01/01/2016		Metro Quadrado	
41051090	M2	01/01/2016		Metro Quadrado	
41053000	M2	01/01/2016		Metro Quadrado	
41062110	M2	01/01/2016		Metro Quadrado	
41062121	M2	01/01/2016		Metro Quadrado	
41062129	M2	01/01/2016		Metro Quadrado	
41062190	M2	01/01/2016		Metro Quadrado	
41062200	M2	01/01/2016		Metro Quadrado	
41063110	M2	01/01/2016		Metro Quadrado	
41063190	M2	01/01/2016		Metro Quadrado	
41063200	M2	01/01/2016		Metro Quadrado	
41064000	M2	01/01/2016		Metro Quadrado	
41069100	M2	01/01/2016		Metro Quadrado	
41069200	M2	01/01/2016		Metro Quadrado	
41071110	M2	01/01/2016		Metro Quadrado	
41071120	M2	01/01/2016		Metro Quadrado	
41071190	M2	01/01/2016		Metro Quadrado	
41071210	M2	01/01/2016		Metro Quadrado	
41071220	M2	01/01/2016		Metro Quadrado	
41071290	M2	01/01/2016		Metro Quadrado	
41071910	M2	01/01/2016		Metro Quadrado	
41071920	M2	01/01/2016		Metro Quadrado	
41071990	M2	01/01/2016		Metro Quadrado	
41079110	M2	01/01/2016		Metro Quadrado	
41079190	M2	01/01/2016		Metro Quadrado	
41079210	M2	01/01/2016		Metro Quadrado	
41079290	M2	01/01/2016		Metro Quadrado	
41079910	M2	01/01/2016		Metro Quadrado	
41079990	M2	01/01/2016		Metro Quadrado	
41120000	M2	01/01/2016		Metro Quadrado	
41131010	M2	01/01/2016		Metro Quadrado	
41131090	M2	01/01/2016		Metro Quadrado	
41132000	M2	01/01/2016		Metro Quadrado	
41133000	M2	01/01/2016		Metro Quadrado	
41139000	M2	01/01/2016		Metro Quadrado	
41141000	M2	01/01/2016		Metro Quadrado	
41142010	M2	01/01/2016		Metro Quadrado	
41142020	M2	01/01/2016		Metro Quadrado	
41151000	KG	01/01/2016		Quilograma	
41152000	KG	01/01/2016		Quilograma	
42010010	KG	01/01/2016		Quilograma	
42010090	KG	01/01/2016		Quilograma	
42021100	UN	01/01/2016		Unidade	
42021210	UN	01/01/2016		Unidade	
42021220	UN	01/01/2016		Unidade	
42021900	UN	01/01/2016		Unidade	
42022100	UN	01/01/2016		Unidade	
42022210	UN	01/01/2016		Unidade	
42022220	UN	01/01/2016		Unidade	
42022900	UN	01/01/2016		Unidade	
42023100	UN	01/01/2016		Unidade	
42023200	KG	01/01/2016		Quilograma	
42023900	KG	01/01/2016		Quilograma	
42029100	UN	01/01/2016		Unidade	
42029200	UN	01/01/2016		Unidade	
42029900	KG	01/01/2016		Quilograma	
42031000	KG	01/01/2016		Quilograma	
42032100	PARES	01/01/2016		Pares	
42032900	PARES	01/01/2016		Pares	
42033000	KG	01/01/2016		Quilograma	
42034000	KG	01/01/2016		Quilograma	
42050000	KG	01/01/2016		Quilograma	
42060000	KG	01/01/2016		Quilograma	
43011000	UN	01/01/2016		Unidade	
43013000	UN	01/01/2016		Unidade	
43016000	UN	01/01/2016		Unidade	
43018000	UN	01/01/2016		Unidade	
43019000	UN	01/01/2016		Unidade	
43021100	UN	01/01/2016		Unidade	
43021910	UN	01/01/2016		Unidade	
43021990	UN	01/01/2016		Unidade	
43022000	UN	01/01/2016		Unidade	
43023000	UN	01/01/2016		Unidade	
43031000	UN	01/01/2016		Unidade	
43039000	UN	01/01/2016		Unidade	
43040000	M2	01/01/2016		Metro Quadrado	
44011100	KG	01/01/2017		Quilograma	
44011200	KG	01/01/2017		Quilograma	
44012100	KG	01/01/2016		Quilograma	
44012200	KG	01/01/2016		Quilograma	
44013100	KG	01/01/2016		Quilograma	
44013900	KG	01/01/2016		Quilograma	
44014000	KG	01/01/2017		Quilograma	
44021000	KG	01/01/2016		Quilograma	
44029000	KG	01/01/2016		Quilograma	
44031100	M3	01/01/2017		Metro Cubico	
44031200	M3	01/01/2017		Metro Cubico	
44032100	M3	01/01/2017		Metro Cubico	
44032200	M3	01/01/2017		Metro Cubico	
44032300	M3	01/01/2017		Metro Cubico	
44032400	M3	01/01/2017		Metro Cubico	
44032500	M3	01/01/2017		Metro Cubico	
44032600	M3	01/01/2017		Metro Cubico	
44034100	M3	01/01/2016		Metro Cubico	
44034900	M3	01/01/2016		Metro Cubico	
44039100	M3	01/01/2016		Metro Cubico	
44039300	M3	01/01/2017		Metro Cubico	
44039400	M3	01/01/2017		Metro Cubico	
44039500	M3	01/01/2017		Metro Cubico	
44039600	M3	01/01/2017		Metro Cubico	
44039700	M3	01/01/2017		Metro Cubico	
44039800	M3	01/01/2017		Metro Cubico	
44039900	M3	01/01/2016		Metro Cubico	
44041000	KG	01/01/2016		Quilograma	
44042000	KG	01/01/2016		Quilograma	
44050000	KG	01/01/2016		Quilograma	
44061100	M3	01/01/2017		Metro Cubico	
44061200	M3	01/01/2017		Metro Cubico	
44069100	M3	01/01/2017		Metro Cubico	
44069200	M3	01/01/2017		Metro Cubico	
44071100	M3	01/01/2017		Metro Cubico	
44071200	M3	01/01/2017		Metro Cubico	
44071900	M3	01/01/2017		Metro Cubico	
44072100	M3	01/01/2016		Metro Cubico	
44072200	M3	01/01/2016		Metro Cubico	
44072500	M3	01/01/2016		Metro Cubico	
44072600	M3	01/01/2016		Metro Cubico	
44072700	M3	01/01/2016		Metro Cubico	
44072800	M3	01/01/2016		Metro Cubico	
44072910	M3	01/01/2016		Metro Cubico	
44072920	M3	01/01/2016		Metro Cubico	
44072930	M3	01/01/2016		Metro Cubico	
44072940	M3	01/01/2016		Metro Cubico	
44072950	M3	01/01/2017		Metro Cubico	
44072960	M3	01/01/2017		Metro Cubico	
44072970	M3	01/01/2017		Metro Cubico	
44072990	M3	01/01/2016		Metro Cubico	
44079100	M3	01/01/2016		Metro Cubico	
44079200	M3	01/01/2016		Metro Cubico	
44079300	M3	01/01/2016		Metro Cubico	
44079400	M3	01/01/2016		Metro Cubico	
44079500	M3	01/01/2016		Metro Cubico	
44079600	M3	01/01/2017		Metro Cubico	
44079700	M3	01/01/2017		Metro Cubico	
44079920	M3	01/01/2016		Metro Cubico	
44079930	M3	01/01/2016		Metro Cubico	
44079960	M3	01/01/2016		Metro Cubico	
44079970	M3	01/01/2016		Metro Cubico	
44079990	M3	01/01/2016		Metro Cubico	
44081010	M3	01/01/2016		Metro Cubico	
44081091	M3	01/01/2016		Metro Cubico	
44081099	M3	01/01/2016		Metro Cubico	
44083110	M3	01/01/2016		Metro Cubico	
44083190	M3	01/01/2016		Metro Cubico	
44083910	M3	01/01/2016		Metro Cubico	
44083991	M3	01/01/2016		Metro Cubico	
44083992	M3	01/01/2016		Metro Cubico	
44083999	M3	01/01/2016		Metro Cubico	
44089010	M3	01/01/2016		Metro Cubico	
44089090	M3	01/01/2016		Metro Cubico	
44091000	M3	01/01/2016		Metro Cubico	
44092100	M3	01/01/2016		Metro Cubico	
44092200	KG	01/01/2017		Quilograma	
44092900	KG	01/01/2016		Quilograma	
44101110	M3	01/01/2016		Metro Cubico	
44101121	M3	01/01/2016		Metro Cubico	
44101129	M3	01/01/2016		Metro Cubico	
44101190	M3	01/01/2016		Metro Cubico	
44101210	M3	01/01/2016		Metro Cubico	
44101290	M3	01/01/2016		Metro Cubico	
44101911	M3	01/01/2016		Metro Cubico	
44101919	M3	01/01/2016		Metro Cubico	
44101991	M3	01/01/2016		Metro Cubico	
44101992	M3	01/01/2016		Metro Cubico	
44101999	M3	01/01/2016		Metro Cubico	
44109000	M3	01/01/2016		Metro Cubico	
44111210	M3	01/01/2016		Metro Cubico	
44111290	M3	01/01/2016		Metro Cubico	
44111310	M3	01/01/2016		Metro Cubico	
44111391	M3	01/01/2016		Metro Cubico	
44111399	M3	01/01/2016		Metro Cubico	
44111410	M3	01/01/2016		Metro Cubico	
44111490	M3	01/01/2016		Metro Cubico	
44119210	M3	01/01/2016		Metro Cubico	
44119290	M3	01/01/2016		Metro Cubico	
44119310	M3	01/01/2016		Metro Cubico	
44119390	M3	01/01/2016		Metro Cubico	
44119410	M3	01/01/2016		Metro Cubico	
44119490	M3	01/01/2016		Metro Cubico	
44121000	M3	01/01/2016		Metro Cubico	
44123100	M3	01/01/2016		Metro Cubico	
44123300	M3	01/01/2017		Metro Cubico	
44123400	M3	01/01/2017		Metro Cubico	
44123900	M3	01/01/2016		Metro Cubico	
44129400	M3	01/01/2016		Metro Cubico	
44129900	M3	01/01/2016		Metro Cubico	
44130000	M3	01/01/2016		Metro Cubico	
44140000	KG	01/01/2016		Quilograma	
44151000	UN	01/01/2016		Unidade	
44152000	UN	01/01/2016		Unidade	
44160010	KG	01/01/2016		Quilograma	
44160090	KG	01/01/2016		Quilograma	
44170010	UN	01/01/2016		Unidade	
44170020	UN	01/01/2016		Unidade	
44170090	UN	01/01/2016		Unidade	
44181000	KG	01/01/2016		Quilograma	
44182000	KG	01/01/2016		Quilograma	
44184000	KG	01/01/2016		Quilograma	
44185000	KG	01/01/2016		Quilograma	
44186000	KG	01/01/2016		Quilograma	
44187300	KG	01/01/2017		Quilograma	
44187400	KG	01/01/2017		Quilograma	
44187500	KG	01/01/2017		Quilograma	
44187900	KG	01/01/2016		Quilograma	
44189100	KG	01/01/2017		Quilograma	
44189900	KG	01/01/2017		Quilograma	
44191100	KG	01/01/2017		Quilograma	
44191200	KG	01/01/2017		Quilograma	
44191900	KG	01/01/2017		Quilograma	
44199000	KG	01/01/2017		Quilograma	
44201000	KG	01/01/2016		Quilograma	
44209000	KG	01/01/2016		Quilograma	
44211000	KG	01/01/2016		Quilograma	
44219100	KG	01/01/2017		Quilograma	
44219900	KG	01/01/2017		Quilograma	
45011000	KG	01/01/2016		Quilograma	
45019000	KG	01/01/2016		Quilograma	
45020000	KG	01/01/2016		Quilograma	
45031000	KG	01/01/2016		Quilograma	
45039000	KG	01/01/2016		Quilograma	
45041000	KG	01/01/2016		Quilograma	
45049000	KG	01/01/2016		Quilograma	
46012100	KG	01/01/2016		Quilograma	
46012200	KG	01/01/2016		Quilograma	
46012900	KG	01/01/2016		Quilograma	
46019200	KG	01/01/2016		Quilograma	
46019300	KG	01/01/2016		Quilograma	
46019400	KG	01/01/2016		Quilograma	
46019900	KG	01/01/2016		Quilograma	
46021100	KG	01/01/2016		Quilograma	
46021200	KG	01/01/2016		Quilograma	
46021900	KG	01/01/2016		Quilograma	
46029000	KG	01/01/2016		Quilograma	
47010000	KG	01/01/2016		Quilograma	
47020000	KG	01/01/2016		Quilograma	
47031100	KG	01/01/2016		Quilograma	
47031900	KG	01/01/2016		Quilograma	
47032100	KG	01/01/2016		Quilograma	
47032900	KG	01/01/2016		Quilograma	
47041100	KG	01/01/2016		Quilograma	
47041900	KG	01/01/2016		Quilograma	
47042100	KG	01/01/2016		Quilograma	
47042900	KG	01/01/2016		Quilograma	
47050000	KG	01/01/2016		Quilograma	
47061000	KG	01/01/2016		Quilograma	
47062000	KG	01/01/2016		Quilograma	
47063000	KG	01/01/2016		Quilograma	
47069100	KG	01/01/2016		Quilograma	
47069200	KG	01/01/2016		Quilograma	
47069300	KG	01/01/2016		Quilograma	
47071000	KG	01/01/2016		Quilograma	
47072000	KG	01/01/2016		Quilograma	
47073000	KG	01/01/2016		Quilograma	
47079000	KG	01/01/2016		Quilograma	
48010020	KG	01/01/2017		Quilograma	
48010030	KG	01/01/2017		Quilograma	
48010090	KG	01/01/2016		Quilograma	
48021000	KG	01/01/2016		Quilograma	
48022010	KG	01/01/2016		Quilograma	
48022090	KG	01/01/2016		Quilograma	
48024010	KG	01/01/2016		Quilograma	
48024090	KG	01/01/2016		Quilograma	
48025410	KG	01/01/2016		Quilograma	
48025491	KG	01/01/2016		Quilograma	
48025499	KG	01/01/2016		Quilograma	
48025510	KG	01/01/2016		Quilograma	
48025591	KG	01/01/2016		Quilograma	
48025592	KG	01/01/2016		Quilograma	
48025599	KG	01/01/2016		Quilograma	
48025610	KG	01/01/2016		Quilograma	
48025691	KG	01/01/2016		Quilograma	
48025692	KG	01/01/2016		Quilograma	
48025693	KG	01/01/2016		Quilograma	
48025699	KG	01/01/2016		Quilograma	
48025710	KG	01/01/2016		Quilograma	
48025791	KG	01/01/2016		Quilograma	
48025792	KG	01/01/2016		Quilograma	
48025793	KG	01/01/2016		Quilograma	
48025799	KG	01/01/2016		Quilograma	
48025810	KG	01/01/2016		Quilograma	
48025891	KG	01/01/2016		Quilograma	
48025892	KG	01/01/2016		Quilograma	
48025899	KG	01/01/2016		Quilograma	
48026110	KG	01/01/2016		Quilograma	
48026191	KG	01/01/2016		Quilograma	
48026192	KG	01/01/2016		Quilograma	
48026199	KG	01/01/2016		Quilograma	
48026210	KG	01/01/2016		Quilograma	
48026291	KG	01/01/2016		Quilograma	
48026292	KG	01/01/2016		Quilograma	
48026299	KG	01/01/2016		Quilograma	
48026910	KG	01/01/2016		Quilograma	
48026991	KG	01/01/2016		Quilograma	
48026992	KG	01/01/2016		Quilograma	
48026999	KG	01/01/2016		Quilograma	
48030010	KG	01/01/2016		Quilograma	
48030090	KG	01/01/2016		Quilograma	
48041100	KG	01/01/2016		Quilograma	
48041900	KG	01/01/2016		Quilograma	
48042100	KG	01/01/2016		Quilograma	
48042900	KG	01/01/2016		Quilograma	
48043110	KG	01/01/2016		Quilograma	
48043190	KG	01/01/2016		Quilograma	
48043910	KG	01/01/2016		Quilograma	
48043990	KG	01/01/2016		Quilograma	
48044100	KG	01/01/2016		Quilograma	
48044200	KG	01/01/2016		Quilograma	
48044900	KG	01/01/2016		Quilograma	
48045100	KG	01/01/2016		Quilograma	
48045200	KG	01/01/2016		Quilograma	
48045910	KG	01/01/2016		Quilograma	
48045990	KG	01/01/2016		Quilograma	
48051100	KG	01/01/2016		Quilograma	
48051200	KG	01/01/2016		Quilograma	
48051900	KG	01/01/2016		Quilograma	
48052400	KG	01/01/2016		Quilograma	
48052500	KG	01/01/2016		Quilograma	
48053000	KG	01/01/2016		Quilograma	
48054010	KG	01/01/2016		Quilograma	
48054090	KG	01/01/2016		Quilograma	
48055000	KG	01/01/2016		Quilograma	
48059100	KG	01/01/2016		Quilograma	
48059210	KG	01/01/2016		Quilograma	
48059290	KG	01/01/2016		Quilograma	
48059300	KG	01/01/2016		Quilograma	
48061000	KG	01/01/2016		Quilograma	
48062000	KG	01/01/2016		Quilograma	
48063000	KG	01/01/2016		Quilograma	
48064000	KG	01/01/2016		Quilograma	
48070000	KG	01/01/2016		Quilograma	
48081000	KG	01/01/2016		Quilograma	
48084000	KG	01/01/2016		Quilograma	
48089000	KG	01/01/2016		Quilograma	
48092000	KG	01/01/2016		Quilograma	
48099000	KG	01/01/2016		Quilograma	
48101310	KG	01/01/2016		Quilograma	
48101381	KG	01/01/2016		Quilograma	
48101382	KG	01/01/2016		Quilograma	
48101389	KG	01/01/2016		Quilograma	
48101390	KG	01/01/2016		Quilograma	
48101410	KG	01/01/2016		Quilograma	
48101481	KG	01/01/2016		Quilograma	
48101482	KG	01/01/2016		Quilograma	
48101489	KG	01/01/2016		Quilograma	
48101490	KG	01/01/2016		Quilograma	
48101910	KG	01/01/2016		Quilograma	
48101981	KG	01/01/2016		Quilograma	
48101982	KG	01/01/2016		Quilograma	
48101989	KG	01/01/2016		Quilograma	
48101990	KG	01/01/2016		Quilograma	
48102210	KG	01/01/2016		Quilograma	
48102290	KG	01/01/2016		Quilograma	
48102910	KG	01/01/2016		Quilograma	
48102990	KG	01/01/2016		Quilograma	
48103110	KG	01/01/2016		Quilograma	
48103190	KG	01/01/2016		Quilograma	
48103210	KG	01/01/2016		Quilograma	
48103290	KG	01/01/2016		Quilograma	
48103910	KG	01/01/2016		Quilograma	
48103990	KG	01/01/2016		Quilograma	
48109210	KG	01/01/2016		Quilograma	
48109290	KG	01/01/2016		Quilograma	
48109910	KG	01/01/2016		Quilograma	
48109990	KG	01/01/2016		Quilograma	
48111010	KG	01/01/2016		Quilograma	
48111090	KG	01/01/2016		Quilograma	
48114110	KG	01/01/2016		Quilograma	
48114190	KG	01/01/2016		Quilograma	
48114910	KG	01/01/2016		Quilograma	
48114990	KG	01/01/2016		Quilograma	
48115110	KG	01/01/2016		Quilograma	
48115121	KG	01/01/2016		Quilograma	
48115122	KG	01/01/2016		Quilograma	
48115123	KG	01/01/2016		Quilograma	
48115128	KG	01/01/2016		Quilograma	
48115129	KG	01/01/2016		Quilograma	
48115130	KG	01/01/2016		Quilograma	
48115910	KG	01/01/2016		Quilograma	
48115921	KG	01/01/2016		Quilograma	
48115922	KG	01/01/2016		Quilograma	
48115923	KG	01/01/2016		Quilograma	
48115929	KG	01/01/2016		Quilograma	
48115930	KG	01/01/2016		Quilograma	
48116010	KG	01/01/2016		Quilograma	
48116090	KG	01/01/2016		Quilograma	
48119010	KG	01/01/2016		Quilograma	
48119090	KG	01/01/2016		Quilograma	
48120000	KG	01/01/2016		Quilograma	
48131000	KG	01/01/2016		Quilograma	
48132000	KG	01/01/2016		Quilograma	
48139000	KG	01/01/2016		Quilograma	
48142000	KG	01/01/2016		Quilograma	
48149000	KG	01/01/2016		Quilograma	
48162000	KG	01/01/2016		Quilograma	
48169010	KG	01/01/2016		Quilograma	
48169090	KG	01/01/2016		Quilograma	
48171000	KG	01/01/2016		Quilograma	
48172000	KG	01/01/2016		Quilograma	
48173000	KG	01/01/2016		Quilograma	
48181000	KG	01/01/2016		Quilograma	
48182000	KG	01/01/2016		Quilograma	
48183000	KG	01/01/2016		Quilograma	
48185000	KG	01/01/2016		Quilograma	
48189010	KG	01/01/2016		Quilograma	
48189090	KG	01/01/2016		Quilograma	
48191000	KG	01/01/2016		Quilograma	
48192000	KG	01/01/2016		Quilograma	
48193000	KG	01/01/2016		Quilograma	
48194000	KG	01/01/2016		Quilograma	
48195000	KG	01/01/2016		Quilograma	
48196000	KG	01/01/2016		Quilograma	
48201000	KG	01/01/2016		Quilograma	
48202000	KG	01/01/2016		Quilograma	
48203000	KG	01/01/2016		Quilograma	
48204000	KG	01/01/2016		Quilograma	
48205000	KG	01/01/2016		Quilograma	
48209000	KG	01/01/2016		Quilograma	
48211000	KG	01/01/2016		Quilograma	
48219000	KG	01/01/2016		Quilograma	
48221000	KG	01/01/2016		Quilograma	
48229000	KG	01/01/2016		Quilograma	
48232010	KG	01/01/2016		Quilograma	
48232091	KG	01/01/2016		Quilograma	
48232099	KG	01/01/2016		Quilograma	
48234000	KG	01/01/2016		Quilograma	
48236100	KG	01/01/2016		Quilograma	
48236900	KG	01/01/2016		Quilograma	
48237000	KG	01/01/2016		Quilograma	
48239010	KG	01/01/2016		Quilograma	
48239020	KG	01/01/2016		Quilograma	
48239091	KG	01/01/2016		Quilograma	
48239099	KG	01/01/2016		Quilograma	
49011000	KG	01/01/2016		Quilograma	
49019100	KG	01/01/2016		Quilograma	
49019900	KG	01/01/2016		Quilograma	
49021000	KG	01/01/2016		Quilograma	
49029000	KG	01/01/2016		Quilograma	
49030000	KG	01/01/2016		Quilograma	
49040000	KG	01/01/2016		Quilograma	
49051000	KG	01/01/2016		Quilograma	
49059100	KG	01/01/2016		Quilograma	
49059900	KG	01/01/2016		Quilograma	
49060000	KG	01/01/2016		Quilograma	
49070010	KG	01/01/2016		Quilograma	
49070020	KG	01/01/2016		Quilograma	
49070030	KG	01/01/2016		Quilograma	
49070090	KG	01/01/2016		Quilograma	
49081000	KG	01/01/2016		Quilograma	
49089000	KG	01/01/2016		Quilograma	
49090000	KG	01/01/2016		Quilograma	
49100000	KG	01/01/2016		Quilograma	
49111010	KG	01/01/2016		Quilograma	
49111090	KG	01/01/2016		Quilograma	
49119100	KG	01/01/2016		Quilograma	
49119900	KG	01/01/2016		Quilograma	
50010000	KG	01/01/2016		Quilograma	
50020000	KG	01/01/2016		Quilograma	
50030010	KG	01/01/2016		Quilograma	
50030090	KG	01/01/2016		Quilograma	
50040000	KG	01/01/2016		Quilograma	
50050000	KG	01/01/2016		Quilograma	
50060000	KG	01/01/2016		Quilograma	
50071010	KG	01/01/2016		Quilograma	
50071090	KG	01/01/2016		Quilograma	
50072010	KG	01/01/2016		Quilograma	
50072090	KG	01/01/2016		Quilograma	
50079000	KG	01/01/2016		Quilograma	
51011110	KG	01/01/2016		Quilograma	
51011190	KG	01/01/2016		Quilograma	
51011900	KG	01/01/2016		Quilograma	
51012100	KG	01/01/2016		Quilograma	
51012900	KG	01/01/2016		Quilograma	
51013000	KG	01/01/2016		Quilograma	
51021100	KG	01/01/2016		Quilograma	
51021900	KG	01/01/2016		Quilograma	
51022000	KG	01/01/2016		Quilograma	
51031000	KG	01/01/2016		Quilograma	
51032000	KG	01/01/2016		Quilograma	
51033000	KG	01/01/2016		Quilograma	
51040000	KG	01/01/2016		Quilograma	
51051000	KG	01/01/2016		Quilograma	
51052100	KG	01/01/2016		Quilograma	
51052910	KG	01/01/2016		Quilograma	
51052991	KG	01/01/2016		Quilograma	
51052999	KG	01/01/2016		Quilograma	
51053100	KG	01/01/2016		Quilograma	
51053900	KG	01/01/2016		Quilograma	
51054000	KG	01/01/2016		Quilograma	
51061000	KG	01/01/2016		Quilograma	
51062000	KG	01/01/2016		Quilograma	
51071011	KG	01/01/2016		Quilograma	
51071019	KG	01/01/2016		Quilograma	
51071090	KG	01/01/2016		Quilograma	
51072000	KG	01/01/2016		Quilograma	
51081000	KG	01/01/2016		Quilograma	
51082000	KG	01/01/2016		Quilograma	
51091000	KG	01/01/2016		Quilograma	
51099000	KG	01/01/2016		Quilograma	
51100000	KG	01/01/2016		Quilograma	
51111110	KG	01/01/2016		Quilograma	
51111120	KG	01/01/2016		Quilograma	
51111900	KG	01/01/2016		Quilograma	
51112000	KG	01/01/2016		Quilograma	
51113010	KG	01/01/2016		Quilograma	
51113090	KG	01/01/2016		Quilograma	
51119000	KG	01/01/2016		Quilograma	
51121100	KG	01/01/2016		Quilograma	
51121910	KG	01/01/2016		Quilograma	
51121920	KG	01/01/2016		Quilograma	
51122010	KG	01/01/2016		Quilograma	
51122020	KG	01/01/2016		Quilograma	
51123010	KG	01/01/2016		Quilograma	
51123020	KG	01/01/2016		Quilograma	
51129000	KG	01/01/2016		Quilograma	
51130011	KG	01/01/2016		Quilograma	
51130012	KG	01/01/2016		Quilograma	
51130013	KG	01/01/2016		Quilograma	
51130020	KG	01/01/2016		Quilograma	
52010010	TON	01/01/2016		Tonel Metr Liquida	
52010020	TON	01/01/2016		Tonel Metr Liquida	
52010090	TON	01/01/2016		Tonel Metr Liquida	
52021000	KG	01/01/2016		Quilograma	
